Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Finland,67,Total water withdrawal,4253,2006,6.562,E,
France,68,Total water withdrawal,4253,1980,30.97,E,
France,68,Total water withdrawal,4253,1985,34.89,E,
France,68,Total water withdrawal,4253,1992,39.22,E,
France,68,Total water withdrawal,4253,1997,30.34,E,
France,68,Total water withdrawal,4253,2002,32.37,E,
France,68,Total water withdrawal,4253,2007,31.41,E,
France,68,Total water withdrawal,4253,2012,28.06,,
France,68,Total water withdrawal,4253,2016,26.44,,
Germany,79,Total water withdrawal,4253,1991,46.27,E,
Germany,79,Total water withdrawal,4253,1995,45.2,,
Germany,79,Total water withdrawal,4253,2001,39.15,E,
Germany,79,Total water withdrawal,4253,2007,32.3,E,
Germany,79,Total water withdrawal,4253,2010,33.04,E,
Germany,79,Total water withdrawal,4253,2016,24.44,K,
Greece,84,Total water withdrawal,4253,1970,4.254,E,
Greece,84,Total water withdrawal,4253,1975,4.276,E,
Greece,84,Total water withdrawal,4253,1980,5.04,E,
Greece,84,Total water withdrawal,4253,1985,5.496,E,
Greece,84,Total water withdrawal,4253,1992,8.038,E,
Greece,84,Total water withdrawal,4253,1997,8.695,E,
Greece,84,Total water withdrawal,4253,2002,9.259,E,
Greece,84,Total water withdrawal,4253,2007,9.63,K,
Greece,84,Total water withdrawal,4253,2012,9.935,K,
Greece,84,Total water withdrawal,4253,2016,11.24,K,
Hungary,97,Total water withdrawal,4253,1970,2.98,E,
Hungary,97,Total water withdrawal,4253,1975,3.965,E,
Hungary,97,Total water withdrawal,4253,1980,4.805,E,
Hungary,97,Total water withdrawal,4253,1985,6.351,,
Hungary,97,Total water withdrawal,4253,1992,7.137,E,
Hungary,97,Total water withdrawal,4253,1996,6.01,E,
Hungary,97,Total water withdrawal,4253,2002,5.72,K,
Hungary,97,Total water withdrawal,4253,2007,5.584,E,
Hungary,97,Total water withdrawal,4253,2012,5.051,E,
Hungary,97,Total water withdrawal,4253,2017,4.501,I,
Iceland,99,Total water withdrawal,4253,1980,0.108,E,
Iceland,99,Total water withdrawal,4253,1985,0.112,E,
Iceland,99,Total water withdrawal,4253,1992,0.167,E,
Iceland,99,Total water withdrawal,4253,2002,0.165,E,
Iceland,99,Total water withdrawal,4253,2004,0.165,E,
Iceland,99,Total water withdrawal,4253,2012,0.2943,,
Iceland,99,Total water withdrawal,4253,2016,0.26,,
Ireland,104,Total water withdrawal,4253,1980,1.07,E,
Ireland,104,Total water withdrawal,4253,1994,1.176,E,
Ireland,104,Total water withdrawal,4253,2007,0.73,E,
Ireland,104,Total water withdrawal,4253,2009,0.757,E,
Italy,106,Total water withdrawal,4253,1970,41.6,,
Italy,106,Total water withdrawal,4253,2000,45.41,K,
Italy,106,Total water withdrawal,4253,2008,53.75,E,
Italy,106,Total water withdrawal,4253,2015,34.19,,
Latvia,119,Total water withdrawal,4253,1995,0.418,E,
Latvia,119,Total water withdrawal,4253,2002,0.2563,E,
Latvia,119,Total water withdrawal,4253,2007,0.2182,E,
Latvia,119,Total water withdrawal,4253,2012,0.2602,E,
Latvia,119,Total water withdrawal,4253,2017,0.1811,I,
Lithuania,126,Total water withdrawal,4253,1995,4.352,,
Lithuania,126,Total water withdrawal,4253,2001,2.768,E,
Lithuania,126,Total water withdrawal,4253,2007,2.269,E,
Lithuania,126,Total water withdrawal,4253,2017,0.259,,
Luxembourg,256,Total water withdrawal,4253,1970,0.0348,E,
Luxembourg,256,Total water withdrawal,4253,1975,0.0425,E,
Luxembourg,256,Total water withdrawal,4253,1980,0.0397,E,
Luxembourg,256,Total water withdrawal,4253,1985,0.067,E,
Luxembourg,256,Total water withdrawal,4253,1995,0.0565,E,
Luxembourg,256,Total water withdrawal,4253,1999,0.0605,E,
Luxembourg,256,Total water withdrawal,4253,2012,0.0445,E,
Luxembourg,256,Total water withdrawal,4253,2017,0.0456,,
Malta,134,Total water withdrawal,4253,1980,0.02,,
Malta,134,Total water withdrawal,4253,1995,0.056,,
Malta,134,Total water withdrawal,4253,2002,0.0538,K,
Malta,134,Total water withdrawal,4253,2007,0.0557,K,
Malta,134,Total water withdrawal,4253,2012,0.0401,K,
Malta,134,Total water withdrawal,4253,2017,0.0638,,
Monaco,140,Total water withdrawal,4253,1990,0.0067,E,
Monaco,140,Total water withdrawal,4253,1997,0.006,E,
Monaco,140,Total water withdrawal,4253,2002,0.0058,E,
Monaco,140,Total water withdrawal,4253,2007,0.0055,E,
Monaco,140,Total water withdrawal,4253,2009,0.005,E,
Montenegro,273,Total water withdrawal,4253,2010,0.1609,K,
Netherlands,150,Total water withdrawal,4253,1980,9.198,E,
Netherlands,150,Total water withdrawal,4253,1985,9.349,E,
Netherlands,150,Total water withdrawal,4253,1991,7.983,E,
Netherlands,150,Total water withdrawal,4253,1996,6.507,E,
Netherlands,150,Total water withdrawal,4253,2002,8.914,E,
Netherlands,150,Total water withdrawal,4253,2007,10.95,E,
Netherlands,150,Total water withdrawal,4253,2012,10.72,E,
Netherlands,150,Total water withdrawal,4253,2016,16.08,,
North Macedonia,154,Total water withdrawal,4253,1996,1.555,,
North Macedonia,154,Total water withdrawal,4253,2002,0.6332,E,
North Macedonia,154,Total water withdrawal,4253,2007,0.5512,E,
North Macedonia,154,Total water withdrawal,4253,2017,0.5235,K,
Norway,162,Total water withdrawal,4253,1980,2,,
Norway,162,Total water withdrawal,4253,1996,2.42,E,
Norway,162,Total water withdrawal,4253,2002,2.399,E,
Norway,162,Total water withdrawal,4253,2007,3.026,E,
Poland,173,Total water withdrawal,4253,1970,10.11,E,
Poland,173,Total water withdrawal,4253,1975,13.53,E,
Poland,173,Total water withdrawal,4253,1980,15.13,E,
Poland,173,Total water withdrawal,4253,1985,16.41,E,
Poland,173,Total water withdrawal,4253,1992,13.39,E,
Poland,173,Total water withdrawal,4253,1997,12.8,E,
Poland,173,Total water withdrawal,4253,2002,11.73,E,
Poland,173,Total water withdrawal,4253,2007,12.03,E,
Poland,173,Total water withdrawal,4253,2012,11.48,E,
Poland,173,Total water withdrawal,4253,2017,10.08,,
Portugal,174,Total water withdrawal,4253,1991,8.6,E,
Portugal,174,Total water withdrawal,4253,1998,11.14,E,
Portugal,174,Total water withdrawal,4253,2007,9.151,E,
Republic of Moldova,146,Total water withdrawal,4253,1992,1.963,,
Republic of Moldova,146,Total water withdrawal,4253,2007,1.065,I,
Republic of Moldova,146,Total water withdrawal,4253,2017,0.84,,
Romania,183,Total water withdrawal,4253,1970,9.59,,
Romania,183,Total water withdrawal,4253,1975,14.4,,
Romania,183,Total water withdrawal,4253,1980,18.8,,
Romania,183,Total water withdrawal,4253,1985,20.5,,
Romania,183,Total water withdrawal,4253,1990,20.41,,
Romania,183,Total water withdrawal,4253,1997,12.46,,
Romania,183,Total water withdrawal,4253,2002,9.222,K,
Romania,183,Total water withdrawal,4253,2007,6.884,E,
Romania,183,Total water withdrawal,4253,2012,6.482,E,
Romania,183,Total water withdrawal,4253,2017,6.773,,
Russian Federation,185,Total water withdrawal,4253,1994,77.1,,
Russian Federation,185,Total water withdrawal,4253,2001,66.2,,
Russian Federation,185,Total water withdrawal,4253,2017,64.41,,
Serbia,272,Total water withdrawal,4253,2007,3.958,E,
Serbia,272,Total water withdrawal,4253,2012,4.403,K,
Serbia,272,Total water withdrawal,4253,2017,5.377,I,
Slovakia,199,Total water withdrawal,4253,1997,1.31,E,
Slovakia,199,Total water withdrawal,4253,2002,1.094,E,
Slovakia,199,Total water withdrawal,4253,2007,0.688,E,
Slovakia,199,Total water withdrawal,4253,2012,0.6653,E,
Slovakia,199,Total water withdrawal,4253,2017,0.5563,,
Slovenia,198,Total water withdrawal,4253,2002,0.8992,E,
Slovenia,198,Total water withdrawal,4253,2007,0.9349,E,
Slovenia,198,Total water withdrawal,4253,2012,0.9281,E,
Slovenia,198,Total water withdrawal,4253,2017,0.9314,,
Spain,203,Total water withdrawal,4253,1975,36.08,E,
Spain,203,Total water withdrawal,4253,1980,39.92,E,
Spain,203,Total water withdrawal,4253,1986,45.85,,
Spain,203,Total water withdrawal,4253,1991,36.9,E,
Spain,203,Total water withdrawal,4253,1997,34.6,E,
Spain,203,Total water withdrawal,4253,2002,35.94,E,
Spain,203,Total water withdrawal,4253,2007,35.57,E,
Spain,203,Total water withdrawal,4253,2012,36.64,E,
Spain,203,Total water withdrawal,4253,2016,31.22,,
Sweden,210,Total water withdrawal,4253,1970,4.073,E,
Sweden,210,Total water withdrawal,4253,1975,4.135,E,
Sweden,210,Total water withdrawal,4253,1980,4.106,E,
Sweden,210,Total water withdrawal,4253,1985,2.97,E,
Sweden,210,Total water withdrawal,4253,1992,2.973,E,
Sweden,210,Total water withdrawal,4253,1997,2.711,E,
Sweden,210,Total water withdrawal,4253,2002,2.676,E,
Sweden,210,Total water withdrawal,4253,2007,2.63,E,
Sweden,210,Total water withdrawal,4253,2010,2.689,E,
Sweden,210,Total water withdrawal,4253,2015,2.375,,
Switzerland,211,Total water withdrawal,4253,1975,2.598,E,
Switzerland,211,Total water withdrawal,4253,1980,2.589,E,
Switzerland,211,Total water withdrawal,4253,1985,2.646,E,
Switzerland,211,Total water withdrawal,4253,1992,2.695,E,
Switzerland,211,Total water withdrawal,4253,1997,2.559,E,
Switzerland,211,Total water withdrawal,4253,2002,2.518,E,
Switzerland,211,Total water withdrawal,4253,2012,2.005,E,
Ukraine,230,Total water withdrawal,4253,1992,26,,
Ukraine,230,Total water withdrawal,4253,2000,18.28,,
Ukraine,230,Total water withdrawal,4253,2005,15.08,,
Ukraine,230,Total water withdrawal,4253,2010,14.85,,
Ukraine,230,Total water withdrawal,4253,2017,9.18,,
United Kingdom,229,Total water withdrawal,4253,1980,13.51,E,
United Kingdom,229,Total water withdrawal,4253,1985,11.53,E,
United Kingdom,229,Total water withdrawal,4253,1990,12.05,E,
United Kingdom,229,Total water withdrawal,4253,1995,12.12,E,
United Kingdom,229,Total water withdrawal,4253,2002,15.81,K,
United Kingdom,229,Total water withdrawal,4253,2007,8.513,E,
United Kingdom,229,Total water withdrawal,4253,2012,8.214,E,
United Kingdom,229,Total water withdrawal,4253,2016,8.42,,
Australia,10,Total water withdrawal,4253,1996,22.19,E,
Australia,10,Total water withdrawal,4253,2001,21.7,,
Australia,10,Total water withdrawal,4253,2005,18.76,,
Australia,10,Total water withdrawal,4253,2012,16.02,,
Australia,10,Total water withdrawal,4253,2017,16.55,,
Fiji,66,Total water withdrawal,4253,1987,0.03,,
Fiji,66,Total water withdrawal,4253,2000,0.0817,I,
Fiji,66,Total water withdrawal,4253,2005,0.0849,I,
New Zealand,156,Total water withdrawal,4253,1980,1.2,,
New Zealand,156,Total water withdrawal,4253,1985,1.9,,
New Zealand,156,Total water withdrawal,4253,1999,3.14,E,
New Zealand,156,Total water withdrawal,4253,2006,4.908,E,
New Zealand,156,Total water withdrawal,4253,2010,5.201,E,
,,,,,,,
Metadata:,,,,,,,
[1] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
"[2] [P-Overall accuracy-N] | AQUASTAT estimation based on Eurostat data of water withdrawal by source (Med_en42) using Eurostat proportion by sector of water supplied (Med-en44): 59% for agriculture, 36% for municipalities and 5% for industries.",,,,,,,
[3] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[4] [P-Components-N] | 0.029 irrigation & forestry + 0.045 livestock + 0.006 wildlife,,,,,,,
[5] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[6] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[7] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[8] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[9] [P-Reference period-N] | Data actually from 1987,,,,,,,
[10] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[11] [P-Reference period-N] | Data actually from 1987,,,,,,,
[12] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[13] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[14] [P-Reference period-N] | Data actually from 2002,,,,,,,
[15] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[16] [P-Reference period-N] | Data actually from 2008,,,,,,,
[17] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[18] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[19] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[20] [P-Reference period-N] | Data actually from 2000,,,,,,,
[21] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[22] [P-Components-N] | 0.0025 irrigation + 0.0005 élevage,,,,,,,
[23] [P-Components-N] | Irrigation 993 + livestock 13,,,,,,,
[24] [P-Components-N] | Including 0.687 for livestock,,,,,,,
[25] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[26] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[27] [P-Reference period-N] | Data actually from 2000,,,,,,,
[28] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[29] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[30] [P-Overall accuracy-N] | The previous estimation of 2.165  from 2011 irrigation water use study was reconsidered based on new data available,,,,,,,
[31] [P-Components-N] | Including 0.008 km3 for wildlife,,,,,,,
[32] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[33] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[34] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[35] [P-Reference period-N] | Data actually from 2002,,,,,,,
[36] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[37] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[38] [P-Comparability (geographical)-N] | Includes only Island of Mauritius,,,,,,,
[39] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[40] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[41] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[42] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[43] [P-Reference period-N] | Data actually from 1992,,,,,,,
[44] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[45] [P-Reference period-N] | Data actually from 1992,,,,,,,
"[46] [P-Overall accuracy-N] | Water withdrawal were known only by sources: estimation by sector were calculated using a 2010 distribution of 80% by agriculture, 14% by municipalities, 5% by iindustries and 1% by tourism from FAO, BPEH (2014, see profile for full reference)",,,,,,,
[47] [P-Reference Area-N] | Mainlandequals4.624;  Zanzibarequals0.042,,,,,,,
[48] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[49] [P-Components-N] | Including irrigation and stock watering,,,,,,,
"[50] [P-Observations-N] | Volume of water allocated to agriculture, not actual withdrawal",,,,,,,
[51] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[52] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[53] [P-Reference period-N] | Data actually from 1997,,,,,,,
[54] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[55] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[56] [P-Reference period-N] | Data actually from 1989,,,,,,,
[57] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[58] [P-Components-N] | Surface water accounts for 3.672 km3 and groundwater accounts for 0.319 km3 of the total agricultural withdrawal,,,,,,,
[59] [P-Components-N] | Surface water accounts for 3.7936 km3 and groundwater accounts for 0.31089 km3 of the total agricultural withdrawal,,,,,,,
"[60] [P-Overall accuracy-N] | Estimated data by the water balance model used in the 2012 Agricultural water use exercise. Canada Statistics declare 0.838 (2010), but the resulting water requirement ratio was incoherent (304%). This is certainly due to the model using the long-term average precipitations and assuming that crop optimal growth. So estimated value is a maximum value especially if precipitations are higher than the average (supplemental irrigation only).",,,,,,,
[61] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
"[62] [P-Overall accuracy-N] | Refered to as ""Water demand"" not abstraction",,,,,,,
[63] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[64] [P-Reference period-N] | Data actually from 2000,,,,,,,
[65] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[66] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[67] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[68] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
"[69] [P-Components-N] | it includes 0.195 km3 of withdrawal for irrigation, and 0.011 km3 for livestock. Withdrawal for aquaculture is unknown",,,,,,,
"[70] [P-Components-N] | this figure includes 0.0624 km3 of withdrawal for irrigation, 0.0108 km3 for livestock and 0.0007 km3 for aquaculture",,,,,,,
"[71] [P-Components-N] | this figure includes 0.0528 km3 of withdrawal for irrigation, 0.0108 km3 for livestock and 0.0006 km3 for aquaculture",,,,,,,
[72] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[73] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[74] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
"[75] [P-Components-N] | This figure includes 188.49 km3 of withdrawal for irrigation, and 6.2 km3 for livestock. Withdrawal for aquaculture is unknown",,,,,,,
"[76] [P-Components-N] | it includes 189.14 km3 of withdrawal for irrigation, 2.43 km3 for livestock and 5.11 km3 for aquaculture",,,,,,,
[77] [P-Components-N] | Fresh surface water and groundwater withdrawal for agriculture account for 115.1 km3 and 81.4 km3 respectively,,,,,,,
"[78] [P-Components-N] | This figure includes 176.77 km3 of withdrawal for irrigation, 2.95 km3 for livestock and 12.13 km3 for aquaculture",,,,,,,
[79] [P-Components-N] | Fresh surface water and groundwater withdrawal for agriculture account for 110.9 km3 and 80.95 km3 respectively,,,,,,,
"[80] [P-Components-N] | this figure includes 159.29 km3 of withdrawal for irrigation, 2.75 km3 for livestock and 13.02 km3 for aquaculture",,,,,,,
[81] [P-Components-N] | Fresh surface water and groundwater withdrawal for agriculture account for 102.58 km3 and 72.48 km3 respectively,,,,,,,
[82] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[83] [P-Components-N] | Surface water 6.62 km3/yr + groundwater 24.88 km3/yr,,,,,,,
[84] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
"[85] [P-Components-N] | Irrigation 0,867 + Agriculture water supply 0,188",,,,,,,
[86] [P-Components-N] | Surface water accounts for 52.748 km3 and groundwater accounts for 3.302 km3 of the total agricultural withdrawal,,,,,,,
[87] [P-Components-N] | Surface water accounts for 51.2 km3 and groundwater accounts for 3.3 km3 of the total agricultural withdrawal,,,,,,,
[88] [P-Components-N] | Surface water accounts for 51.564 km3 and groundwater accounts for 2.866 km3 of the total agricultural withdrawal,,,,,,,
[89] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[90] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[91] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[92] [P-Overall accuracy-N] | Official figure for water use,,,,,,,
[93] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[94] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[95] [P-Reference period-N] | Data actually from 2006,,,,,,,
[96] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[97] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
[98] [P-Components-N] | Surface water accounts for 14.5 km3 and groundwater accounts for 1.6 km3 of the total agricultural withdrawal,,,,,,,
[99] [P-Overall accuracy-N] | Indicated as water consumption by the General Authority for Statistics,,,,,,,
[100] [P-Overall accuracy-N] | Indicated as water consumption by the General Authority for Statistics,,,,,,,
[101] [P-Components-N] | 72% of 0.93 total water withdrawal,,,,,,,
[102] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
"[103] [P-Observations-N] | Groundwater represents 100% of the agricultural water withdrawal (source: Eurostat, 2016)",,,,,,,
"[104] [P-Observations-N] | Groundwater represents 100% of the agricultural water withdrawal (source: Eurostat, 2016)",,,,,,,
"[105] [P-Observations-N] | Groundwater represents 100% of the agricultural water withdrawal (source: Eurostat, 2016)",,,,,,,
"[106] [P-Observations-N] | Groundwater represents 100% of the agricultural water withdrawal (source: Eurostat, 2016)",,,,,,,
[107] [P-Components-N] | Irrigation and agricultural water supply: 0.286; aquaculture: 0.282,,,,,,,
[108] [P-Components-N] | Irrigation and agricultural water supply: 0.160; aquaculture: 0.282,,,,,,,
[109] [P-Components-N] | Irrigation and agricultural water supply: 0.127; aquaculture: 0.282,,,,,,,
[110] [P-Components-N] | Irrigation and agricultural water supply: 0.114; aquaculture: 0.357,,,,,,,
"[111] [P-Components-N] | Surface water and groundwater account for 0.003 km3 and 0.035 km3 respectively of agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[112] [P-Components-N] | Surface water and groundwater account for 0.003 km3 and 0.034 km3 respectively of agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[113] [P-Components-N] | Surface water and groundwater account for 0.733 km3 and 0.010 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[114] [P-Components-N] | Surface water and groundwater account for 0.866 km3 and 0.010 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[115] [P-Components-N] | Surface water and groundwater account for 0.0029 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[116] [P-Components-N] | Surface water and groundwater account for 0.0481 km3 and 0.1125 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[117] [P-Components-N] | Surface water and groundwater account for 0.028 km3 and 0.1150 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[118] [P-Components-N] | Surface water and groundwater account for 0.0420 km3 and 0.1290 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[119] [P-Components-N] | Surface water and groundwater account for 0.051 km3 and 0.012 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[120] [P-Components-N] | Surface water and groundwater account for 0.097 km3 and 0.014 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[121] [P-Components-N] | Surface water and groundwater account for 0.014 km3 and 0.006 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[122] [P-Components-N] | Surface water and groundwater account for 0.0311 km3 and 0.0121 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[123] [P-Components-N] | Surface water and groundwater account for 0.0031 km3 and 0.1621 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[124] [P-Components-N] | Surface water and groundwater account for 0.0017 km3 and 0.1158 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[125] [P-Components-N] | Surface water and groundwater account for 0.0262 km3 and 0.0038 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[126] [P-Components-N] | Surface water and groundwater account for 0.0031 km3 and 0.0045 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[127] [P-Components-N] | Surface water and groundwater account for 0.04 km3 and 0.01 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[128] [P-Components-N] | Surface water and groundwater account for 0.04 km3 and 0.01 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[129] [P-Components-N] | Surface water and groundwater account for 3.284 km3 and 1.007 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[130] [P-Components-N] | Surface water and groundwater account for 3.135 km3 and 0.798 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
[131] [P-Reference Area-N] | Only Metropolitan France,,,,,,,
"[132] [P-Components-N] | Surface water and groundwater account for 0.054 km3 and 0.157 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[133] [P-Components-N] | Surface water and groundwater account for 1.7 km3 and 0.725 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[134] [P-Components-N] | Surface water and groundwater account for 3.1 km3 and 1.5 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[135] [P-Components-N] | Surface water and groundwater account for 4.9 km3 and 3.0 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
[136] [P-Components-N] | Surface water accounts for 4.5 km3 and groundwater accounts for 3.1 km3 of the total agricultural withdrawal,,,,,,,
"[137] [P-Components-N] | Surface water and groundwater account for 5.473 km3 and 2.947 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[138] [P-Components-N] | Surface water and groundwater account for 5.075 km3 and 3.383 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
[139] [P-Components-N] | Surface water represents 100% of the total agricultural water withdrawal,,,,,,,
[140] [P-Components-N] | Surface water represents 100% of the total agricultural water withdrawal,,,,,,,
"[141] [P-Components-N] | Surface water and groundwater account for 0.904 km3 and 0.045 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[142] [P-Components-N] | Surface water and groundwater account for 0.447 km3 and 0.008 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[143] [P-Components-N] | Surface water and groundwater account for 0.611 km3 and 0.069 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[144] [P-Components-N] | Surface water and groundwater account for 0.265 km3 and 0.04 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
[145] [P-Components-N] | Surface water accounts for 0.264 km3 and groundwater accounts for 0.058 km3 of the total agricultural withdrawal,,,,,,,
"[146] [P-Components-N] | Surface water and groundwater account for 0.001 km3 and 0.003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[147] [P-Components-N] | Surface water and groundwater account for 0.001 km3 and 0.069 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[148] [P-Components-N] | Surface water and groundwater account for 0.001 km3 and 0.069 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[149] [P-Components-N] | Surface water and groundwater account for 0.001 km3 and 0.069 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[150] [P-Components-N] | Surface water and groundwater account for 0.134 km3 and 0.045 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
[151] [P-Components-N] | Irrigation water withdrawal only,,,,,,,
"[152] [P-Components-N] | Surface water and groundwater account for 0.050 km3 and 0.004 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[153] [P-Components-N] | Surface water and groundwater account for 0.048 km3 and 0.003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[154] [P-Components-N] | Surface water and groundwater account for 0.0384 km3 and 0.0024 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[155] [P-Components-N] | Surface water and groundwater account for 0.048 km3 and 0.005 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[156] [P-Components-N] | Surface water and groundwater account for 0.077 km3 and 0.005 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
"[157] [P-Components-N] | Surface water and groundwater account for 0.075 km3 and 0.004 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
[158] [P-Components-N] | Groundwater represents 100 % of total water withdrawal for agriculture,,,,,,,
[159] [P-Components-N] | Groundwater represents 100% of total water withdrawal for agriculture,,,,,,,
[160] [P-Components-N] | Groundwater represents 100% of total water withdrawal for agriculture,,,,,,,
[161] [P-Components-N] | Groundwater represents 100% of total water withdrawal for agriculture,,,,,,,
"[162] [P-Components-N] | Surface water and groundwater account for 0.075 km3 and 0.155 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)",,,,,,,
